longitude,latitude,time,r,q,t,u,v,w,vo
-10.0,-13.0,2022-10-05T18:00:00.000000000,77.70501,0.01130584,293.0714,-8.8805065,5.0520396,0.011096129,3.4620945e-07
-10.0,-13.0,2022-10-05T21:00:00.000000000,78.71936,0.011404771,293.0051,-9.449593,4.4234185,0.004161487,-2.134063e-07
-10.0,-13.0,2022-10-06T00:00:00.000000000,82.27071,0.011784417,292.82953,-9.173565,4.149404,-0.0059883497,-2.281539e-06
-10.0,-13.0,2022-10-06T03:00:00.000000000,83.1619,0.011929143,292.86075,-8.513652,4.529654,-0.010149112,-2.1031108e-06
-10.0,-13.0,2022-10-06T06:00:00.000000000,83.14623,0.011934037,292.88153,-8.815225,5.505555,0.024334976,-1.1460932e-06
-10.0,-13.0,2022-10-06T09:00:00.000000000,81.84079,0.011735825,292.84122,-9.782388,5.1685324,0.013996074,-5.2159766e-07
-10.0,-13.0,2022-10-06T12:00:00.000000000,80.233055,0.01156488,292.92706,-9.947011,2.9119434,-0.017209878,1.3683619e-08
-10.0,-13.0,2022-10-06T15:00:00.000000000,80.91824,0.011720792,292.99338,-9.089125,2.3690434,-0.005042722,1.4654336e-06
-10.0,-13.0,2022-10-06T18:00:00.000000000,81.17575,0.011765889,293.0025,-8.646344,3.2724116,0.019291589,1.303227e-06
-10.0,-13.0,2022-10-06T21:00:00.000000000,82.19906,0.011805741,292.86075,-8.947917,4.1340184,0.017400334,-2.863987e-07
-10.0,-13.0,2022-10-07T00:00:00.000000000,82.1162,0.011678143,292.68906,-9.121056,4.0783362,-0.0005036495,1.1085806e-06
-10.0,-13.0,2022-10-07T03:00:00.000000000,79.751625,0.011284515,292.63705,-8.628605,4.08493,-0.0011340878,3.233484e-06
-10.0,-13.0,2022-10-07T06:00:00.000000000,77.77443,0.011012891,292.65656,-8.801033,3.0064566,0.020489404,3.8255434e-06
-10.0,-13.0,2022-10-07T09:00:00.000000000,77.38033,0.011001355,292.7255,-8.641377,1.9411708,0.0064309933,2.1061471e-06
-10.0,-13.0,2022-10-07T12:00:00.000000000,78.86043,0.0113907885,292.95178,-7.6131897,1.5103675,-0.014499059,1.4345032e-07
-10.0,-13.0,2022-10-07T15:00:00.000000000,80.55773,0.011704712,293.0454,-6.576488,2.3075001,-0.017462006,-1.486728e-06
-10.0,-13.0,2022-10-07T18:00:00.000000000,81.155594,0.011815879,293.04932,-6.52114,2.9090128,0.020048091,-1.2677472e-06
-10.0,-13.0,2022-10-07T21:00:00.000000000,81.986336,0.011791059,292.84903,-6.500562,2.9163394,0.013365636,6.3007e-07
-10.0,-13.5,2022-10-01T00:00:00.000000000,81.11081,0.0112359235,292.2846,-4.113522,2.3111634,-0.004727473,5.4151656e-06
-10.0,-13.5,2022-10-01T03:00:00.000000000,80.15244,0.011046801,292.19098,-3.53734,3.984556,-6.239633e-05,6.737149e-06
-10.0,-13.5,2022-10-01T06:00:00.000000000,78.09687,0.010721341,292.15195,-3.934707,4.9099035,0.01796771,7.6779515e-06
-10.0,-13.5,2022-10-01T09:00:00.000000000,76.57423,0.010564728,292.2339,-5.1310654,4.572148,0.017904649,7.896929e-06
-10.0,-13.5,2022-10-01T12:00:00.000000000,74.17381,0.010536412,292.68646,-4.961475,4.0790687,-0.013364306,5.585481e-06
-10.0,-13.5,2022-10-01T15:00:00.000000000,75.020226,0.010797898,292.87244,-4.8791633,4.88133,-0.013301244,2.454891e-06
-10.0,-13.5,2022-10-01T18:00:00.000000000,77.364655,0.011081759,292.80222,-5.24318,5.664542,0.0023332336,-3.9994364e-07
-10.0,-13.5,2022-10-01T21:00:00.000000000,78.43275,0.011112521,292.62143,-6.320328,5.9598036,0.001765857,-1.4786153e-06
-10.0,-13.5,2022-10-02T00:00:00.000000000,81.0705,0.011419804,292.5304,-7.2704606,5.7070365,-0.0040340326,6.544008e-07
-10.0,-13.5,2022-10-02T03:00:00.000000000,78.64099,0.01103072,292.48358,-7.1037087,5.7949553,-0.0106534865,2.0250493e-06
-10.0,-13.5,2022-10-02T06:00:00.000000000,79.76506,0.011034565,292.2651,-7.709693,5.682126,0.011096129,-2.622174e-06
-10.0,-13.5,2022-10-02T09:00:00.000000000,78.82013,0.010895432,292.256,-8.539197,5.4667244,0.018219898,-4.46322e-06
-10.0,-13.5,2022-10-02T12:00:00.000000000,77.70501,0.010946121,292.5642,-8.258911,4.0475645,-0.013742557,-2.8898128e-06
-10.0,-13.5,2022-10-02T15:00:00.000000000,77.10267,0.011045402,292.8035,-7.8544483,4.3721323,-0.0068709156,-4.9985015e-06
-10.0,-13.5,2022-10-02T18:00:00.000000000,78.14837,0.011183486,292.7944,-7.947404,6.0374656,0.010213504,-5.49323e-06
-10.0,-13.5,2022-10-02T21:00:00.000000000,79.720276,0.011257947,292.59543,-8.894698,6.6792746,0.007943997,-3.6602967e-06
-10.0,-13.5,2022-10-03T00:00:00.000000000,82.24384,0.011515239,292.45886,-9.559579,6.467536,-0.016012063,-4.5929833e-06
-10.0,-13.5,2022-10-03T03:00:00.000000000,82.2416,0.011503354,292.44717,-9.945592,6.199383,-0.012922993,-2.6140613e-06
-10.0,-13.5,2022-10-03T06:00:00.000000000,81.066025,0.011400926,292.5278,-10.452235,5.2315407,0.013239572,-9.676648e-07
-10.0,-13.5,2022-10-03T09:00:00.000000000,79.57473,0.011276126,292.66306,-10.995776,3.8878448,0.008196184,-9.2711224e-07
-10.0,-13.5,2022-10-03T12:00:00.000000000,79.27468,0.011423649,292.92447,-9.947721,2.8408756,-0.01966851,3.9487105e-07
-10.0,-13.5,2022-10-03T15:00:00.000000000,78.06104,0.0114208525,293.15335,-8.999717,3.0907123,-0.014057746,-7.811274e-07
-10.0,-13.5,2022-10-03T18:00:00.000000000,78.14389,0.01143903,293.15076,-9.022424,3.6482656,0.012104759,-2.3220916e-06
-10.0,-13.5,2022-10-03T21:00:00.000000000,77.61096,0.01124746,292.996,-9.076352,4.3596773,0.011600444,-1.730036e-06
-10.0,-13.5,2022-10-04T00:00:00.000000000,77.476616,0.0110985385,292.8113,-8.9032135,4.6791162,-0.011220863,6.2196096e-07
-10.0,-13.5,2022-10-04T03:00:00.000000000,78.38125,0.011078962,292.59933,-8.765554,5.5077534,-0.0056100986,-3.5873043e-06
-10.0,-13.5,2022-10-04T06:00:00.000000000,77.25046,0.01092235,292.62665,-8.719431,5.167067,0.008007059,-5.728429e-06
-10.0,-13.5,2022-10-04T09:00:00.000000000,77.507965,0.011004152,292.70596,-9.274325,5.0263963,0.010213504,-8.031765e-06
-10.0,-13.5,2022-10-04T12:00:00.000000000,78.94104,0.011264939,292.7736,-9.6298275,3.9296064,-0.020866325,-8.14531e-06
-10.0,-13.5,2022-10-04T15:00:00.000000000,78.17972,0.011360724,293.0415,-9.082028,4.443933,-0.0073122284,-3.976597e-06
-10.0,-13.5,2022-10-04T18:00:00.000000000,78.553665,0.011461054,293.08704,-9.101897,4.605118,0.018030772,-4.4860525e-07
-10.0,-13.5,2022-10-04T21:00:00.000000000,79.370964,0.011463151,292.92966,-9.323997,4.97218,0.015509078,2.438673e-06
-10.0,-13.5,2022-10-05T00:00:00.000000000,82.651375,0.011579911,292.45758,-8.999717,4.920161,-0.013679495,3.8012124e-06
-10.0,-13.5,2022-10-05T03:00:00.000000000,82.06695,0.011482029,292.43417,-8.191501,6.0975432,-0.008446982,2.4873345e-06
-10.0,-13.5,2022-10-05T06:00:00.000000000,80.48608,0.011243265,292.40295,-8.896827,6.4250417,0.025721917,9.950356e-07
-10.0,-13.5,2022-10-05T09:00:00.000000000,78.95,0.011031768,292.42117,-9.76252,5.4755163,0.013050446,9.382614e-07
-10.0,-13.5,2022-10-05T12:00:00.000000000,77.877426,0.0109926155,292.59933,-9.206915,4.2006903,-0.0056100986,2.1644273e-07
-10.0,-13.5,2022-10-05T15:00:00.000000000,77.16537,0.011053442,292.82172,-8.576096,4.0790687,-0.005420973,1.1004679e-06
-10.0,-13.5,2022-10-05T18:00:00.000000000,77.496765,0.011130351,292.86462,-9.07919,4.990496,0.013302574,9.139306e-07
-10.0,-13.5,2022-10-05T21:00:00.000000000,78.08567,0.011184535,292.82562,-9.576609,4.2820153,0.0039092996,5.574564e-09
-10.0,-13.5,2022-10-06T00:00:00.000000000,82.07814,0.011600187,292.60715,-9.339607,3.932537,-0.0057361624,-2.4113058e-06
-10.0,-13.5,2022-10-06T03:00:00.000000000,82.9447,0.011736524,292.63055,-8.711626,4.353816,-0.013238182,-2.3383134e-06
-10.0,-13.5,2022-10-06T06:00:00.000000000,82.6357,0.01170646,292.65524,-9.005394,5.080613,0.02546973,-1.2839689e-06
-10.0,-13.5,2022-10-06T09:00:00.000000000,81.240685,0.011490769,292.61884,-9.951979,4.9831696,0.015635142,-3.026168e-07
-10.0,-13.5,2022-10-06T12:00:00.000000000,79.28812,0.011296052,292.7385,-10.030743,3.0328321,-0.017399004,1.4654336e-06
-10.0,-13.5,2022-10-06T15:00:00.000000000,80.10094,0.011455111,292.7944,-9.226784,2.1404538,-0.0072491667,1.6276401e-06
-10.0,-13.5,2022-10-06T18:00:00.000000000,80.3159,0.0114967115,292.8048,-8.708077,3.039426,0.019228587,1.4086629e-06
-10.0,-13.5,2022-10-06T21:00:00.000000000,81.56537,0.011565229,292.65524,-9.106864,3.8336282,0.016139517,3.2187864e-07
-10.0,-13.5,2022-10-07T00:00:00.000000000,81.65942,0.01145546,292.47058,-9.262263,3.574267,0.00088329095,1.8709518e-06
-10.0,-13.5,2022-10-07T03:00:00.000000000,79.50755,0.0111174155,292.43546,-8.686081,3.6841657,-0.00062977296,3.3632507e-06
-10.0,-13.5,2022-10-07T06:00:00.000000000,77.48557,0.010860125,292.4823,-8.855671,2.9830115,0.020867655,4.182393e-06
-10.0,-13.5,2022-10-07T09:00:00.000000000,77.12058,0.010873758,292.5772,-8.763426,2.034951,0.00630487,2.1791395e-06
-10.0,-13.5,2022-10-07T12:00:00.000000000,78.732796,0.011228233,292.73718,-7.757945,1.616603,-0.013427308,2.569953e-07
-10.0,-13.5,2022-10-07T15:00:00.000000000,80.52638,0.0115582375,292.84122,-6.5920987,2.3734393,-0.013679495,-1.251529e-06
-10.0,-13.5,2022-10-07T18:00:00.000000000,81.01229,0.01165682,292.86203,-6.695698,2.5133772,0.021687219,-4.6482336e-07
-10.0,-13.5,2022-10-07T21:00:00.000000000,81.86542,0.011640389,292.66956,-6.492757,2.8460042,0.0122938845,6.544008e-07
-10.0,-14.0,2022-10-01T00:00:00.000000000,79.856865,0.010990168,292.15195,-3.8389132,2.0554655,-0.0030253432,6.055879e-06
-10.0,-14.0,2022-10-01T03:00:00.000000000,78.87834,0.010773778,292.04663,-3.3166595,3.5830588,0.00018979092,6.5425024e-06
-10.0,-14.0,2022-10-01T06:00:00.000000000,77.21239,0.010544103,292.0336,-3.6785471,4.5802073,0.020300278,6.7695923e-06
-10.0,-14.0,2022-10-01T09:00:00.000000000,75.533005,0.010385043,292.14154,-4.864262,4.3728647,0.016454706,6.8425848e-06
-10.0,-14.0,2022-10-01T12:00:00.000000000,73.495346,0.010380499,292.57462,-4.724474,4.032179,-0.012670806,5.553045e-06
-10.0,-14.0,2022-10-01T15:00:00.000000000,74.370865,0.010634994,292.7645,-4.6861563,4.855687,-0.011409989,2.5765523e-06
-10.0,-14.0,2022-10-01T18:00:00.000000000,76.29433,0.010882498,292.7476,-5.234665,5.7414713,0.003026674,2.6510435e-07
-10.0,-14.0,2022-10-01T21:00:00.000000000,77.77219,0.010978632,292.57333,-6.489209,5.7282834,0.003846238,-5.86481e-07
-10.0,-14.0,2022-10-02T00:00:00.000000000,80.871216,0.011327864,292.44458,-7.4294076,4.963388,0.0010724165,1.7817376e-06
-10.0,-14.0,2022-10-02T03:00:00.000000000,78.737274,0.010970242,292.36914,-7.0795827,6.003763,-0.007816544,2.6657628e-06
-10.0,-14.0,2022-10-02T06:00:00.000000000,79.34409,0.010916057,292.18057,-7.911215,5.8506374,0.008448312,-1.056879e-06
-10.0,-14.0,2022-10-02T09:00:00.000000000,78.59397,0.010794054,292.14804,-8.920243,5.383934,0.01966984,-3.976597e-06
-10.0,-14.0,2022-10-02T12:00:00.000000000,77.4475,0.0108583765,292.4654,-8.4944935,4.213878,-0.01487731,-1.0731007e-06
-10.0,-14.0,2022-10-02T15:00:00.000000000,77.29524,0.010993664,292.69168,-8.061647,4.5479703,-0.011346927,-4.1955777e-06
-10.0,-14.0,2022-10-02T18:00:00.000000000,78.7104,0.011179641,292.67087,-8.224142,5.9678626,0.011348257,-5.193148e-06
-10.0,-14.0,2022-10-02T21:00:00.000000000,80.31366,0.011258647,292.4615,-9.118927,6.598682,0.012420008,-3.1412335e-06
-10.0,-14.0,2022-10-03T00:00:00.000000000,82.10277,0.0114226,292.33792,-9.820705,6.408923,-0.011472991,-2.7924896e-06
-10.0,-14.0,2022-10-03T03:00:00.000000000,81.96842,0.0113907885,292.31583,-10.13647,6.055782,-0.008131793,-3.107295e-07
-10.0,-14.0,2022-10-03T06:00:00.000000000,80.65626,0.011250257,292.39124,-10.57925,5.2813616,0.016769895,-8.363959e-08
-10.0,-14.0,2022-10-03T09:00:00.000000000,78.853714,0.0110884,292.5239,-11.080216,3.9750314,0.0074396827,-7.0002596e-07
-10.0,-14.0,2022-10-03T12:00:00.000000000,77.76323,0.011151325,292.83862,-10.061964,2.917072,-0.01966851,-1.4041025e-07
-10.0,-14.0,2022-10-03T15:00:00.000000000,76.69066,0.011167755,293.07013,-9.289937,3.0885143,-0.014435997,-1.6732654e-06
-10.0,-14.0,2022-10-03T18:00:00.000000000,76.8071,0.011185584,293.08313,-9.268649,3.47316,0.013554761,-2.4680764e-06
-10.0,-14.0,2022-10-03T21:00:00.000000000,76.85412,0.011100287,292.93488,-9.348832,4.076138,0.014500389,-6.838042e-07
-10.0,-14.0,2022-10-04T00:00:00.000000000,78.07448,0.011115668,292.69556,-9.101188,4.774362,-0.008636108,5.327468e-07
-10.0,-14.0,2022-10-04T03:00:00.000000000,78.410355,0.011099587,292.61234,-9.187047,5.499694,-0.0019536517,-3.5629735e-06
-10.0,-14.0,2022-10-04T06:00:00.000000000,77.21239,0.0110059,292.73587,-9.251619,5.1597404,0.0082591865,-4.487551e-06
-10.0,-14.0,2022-10-04T09:00:00.000000000,78.15957,0.01118908,292.8035,-9.673821,5.0842767,0.009015689,-5.8014216e-06
-10.0,-14.0,2022-10-04T12:00:00.000000000,79.77626,0.0114365835,292.8074,-10.007326,4.040971,-0.019857636,-5.0147196e-06
-10.0,-14.0,2022-10-04T15:00:00.000000000,79.43366,0.0115313195,293.01028,-9.409146,4.4278145,-0.0068079135,-3.1006846e-06
-10.0,-14.0,2022-10-04T18:00:00.000000000,80.06959,0.01159739,292.9817,-9.345994,4.4234185,0.016454706,1.0112537e-06
-10.0,-14.0,2022-10-04T21:00:00.000000000,81.09514,0.011602984,292.7827,-9.464495,4.70769,0.014500389,3.4524685e-06
-10.0,-14.0,2022-10-05T00:00:00.000000000,83.22012,0.011610675,292.37564,-8.928759,4.8095293,-0.011409989,4.9285495e-06
-10.0,-14.0,2022-10-05T03:00:00.000000000,82.19234,0.011424348,292.33273,-8.224142,6.1180577,-0.007942667,2.949627e-06
-10.0,-14.0,2022-10-05T06:00:00.000000000,80.12333,0.011114969,292.2976,-8.912438,6.2045116,0.026100168,2.1223725e-06
-10.0,-14.0,2022-10-05T09:00:00.000000000,78.80893,0.0109213,292.282,-9.813609,5.426428,0.008763561,1.5140952e-06
-10.0,-14.0,2022-10-05T12:00:00.000000000,77.998344,0.010917106,292.43158,-9.385021,4.226333,-0.008005669,6.3007e-07
-10.0,-14.0,2022-10-05T15:00:00.000000000,77.279564,0.010958357,292.64484,-8.7442665,3.950121,-0.005483975,3.543185e-07
-10.0,-14.0,2022-10-05T18:00:00.000000000,77.62216,0.011018834,292.67346,-9.272906,4.800005,0.015256891,1.3113361e-06
-10.0,-14.0,2022-10-05T21:00:00.000000000,77.53259,0.011017435,292.67737,-9.717106,4.1911654,0.0015136697,-2.4584614e-07
-10.0,-14.0,2022-10-06T00:00:00.000000000,81.70419,0.011437283,292.42377,-9.541839,3.7955298,-0.006744852,-2.9952487e-06
-10.0,-14.0,2022-10-06T03:00:00.000000000,82.59763,0.01156488,292.43158,-8.958561,4.26956,-0.013742557,-2.1193325e-06
-10.0,-14.0,2022-10-06T06:00:00.000000000,81.95499,0.011490069,292.45627,-9.19982,4.7120857,0.026037106,-1.0731007e-06
-10.0,-14.0,2022-10-06T09:00:00.000000000,80.5846,0.011275077,292.43546,-10.15492,4.6886406,0.017463395,-4.308704e-08
-10.0,-14.0,2022-10-06T12:00:00.000000000,78.63427,0.011106229,292.58374,-10.1293745,3.1368697,-0.013553431,1.3600013e-06
-10.0,-14.0,2022-10-06T15:00:00.000000000,79.292595,0.011246062,292.63705,-9.365862,2.0657227,-0.011346927,1.3275578e-06
-10.0,-14.0,2022-10-06T18:00:00.000000000,79.75835,0.0113054905,292.63315,-8.80742,2.7939854,0.019795964,1.4654336e-06
-10.0,-14.0,2022-10-06T21:00:00.000000000,81.09066,0.011378902,292.47577,-9.238847,3.5456934,0.015635142,1.1247987e-06
-10.0,-14.0,2022-10-07T00:00:00.000000000,80.86674,0.011236972,292.3015,-9.398503,3.117088,0.002270172,1.6763017e-06
-10.0,-14.0,2022-10-07T03:00:00.000000000,79.22766,0.010976534,292.2651,-8.77194,3.2196603,0.002144108,3.647115e-06
-10.0,-14.0,2022-10-07T06:00:00.000000000,76.99295,0.010708756,292.33273,-8.881216,2.9522398,0.023200223,4.1094004e-06
-10.0,-14.0,2022-10-07T09:00:00.000000000,76.43763,0.010716796,292.45758,-8.918824,2.097227,0.0082591865,1.7655159e-06
-10.0,-14.0,2022-10-07T12:00:00.000000000,78.2872,0.011071271,292.59802,-7.8516097,1.7726593,-0.012166491,1.1734603e-06
-10.0,-14.0,2022-10-07T15:00:00.000000000,80.12781,0.011423299,292.70987,-6.648865,2.3470638,-0.0103382375,-1.251529e-06
-10.0,-14.0,2022-10-07T18:00:00.000000000,80.81972,0.011518385,292.71768,-6.835486,2.1587703,0.018219898,7.856697e-08
-10.0,-14.0,2022-10-07T21:00:00.000000000,81.67061,0.011504402,292.5369,-6.4750175,2.928062,0.008826563,3.1376595e-07
-10.0,-14.5,2022-10-01T00:00:00.000000000,78.75071,0.010765737,292.04272,-3.564304,1.7697287,-0.0028992794,6.347856e-06
-10.0,-14.5,2022-10-01T03:00:00.000000000,78.383484,0.010620661,291.92566,-3.1321676,3.1192858,-0.0022057793,6.2991944e-06
-10.0,-14.5,2022-10-01T06:00:00.000000000,77.12058,0.0104696425,291.91525,-3.4940555,4.203621,0.019417712,5.6017066e-06
-10.0,-14.5,2022-10-01T09:00:00.000000000,75.25086,0.010286462,292.0401,-4.647129,4.1647897,0.0126091335,5.877458e-06
-10.0,-14.5,2022-10-01T12:00:00.000000000,73.54012,0.010301144,292.43936,-4.5151467,3.9611108,-0.014120808,4.8393317e-06
-10.0,-14.5,2022-10-01T15:00:00.000000000,74.08201,0.01053746,292.67865,-4.4654756,4.804401,-0.011662116,2.3494624e-06
-10.0,-14.5,2022-10-01T18:00:00.000000000,75.92262,0.010779721,292.68127,-5.196347,5.750263,0.0032788613,8.977125e-07
-10.0,-14.5,2022-10-01T21:00:00.000000000,77.49229,0.010908366,292.5304,-6.668024,5.471853,0.0036571124,5.8951747e-07
-10.0,-14.5,2022-10-02T00:00:00.000000000,81.00781,0.011285215,292.35483,-7.5450697,4.2065516,0.0005050399,2.8604093e-06
-10.0,-14.5,2022-10-02T03:00:00.000000000,79.214226,0.010959405,292.256,-6.9369564,6.0777617,-0.006618788,3.5092355e-06
-10.0,-14.5,2022-10-02T06:00:00.000000000,79.15153,0.010823068,292.09473,-8.008429,6.10487,0.0034679868,2.732134e-07
-10.0,-14.5,2022-10-02T09:00:00.000000000,78.65218,0.010727633,292.05313,-9.320449,5.2908864,0.0182829,-2.9141436e-06
-10.0,-14.5,2022-10-02T12:00:00.000000000,77.59977,0.010824467,292.37173,-8.671889,4.402171,-0.016453376,-1.809628e-07
-10.0,-14.5,2022-10-02T15:00:00.000000000,77.62664,0.010983876,292.59802,-8.253944,4.8754687,-0.017083755,-3.295331e-06
-10.0,-14.5,2022-10-02T18:00:00.000000000,79.51203,0.011221241,292.5603,-8.481721,5.9048543,0.01078088,-4.925509e-06
-10.0,-14.5,2022-10-02T21:00:00.000000000,80.90033,0.011266338,292.35355,-9.333931,6.4250417,0.014626453,-2.751937e-06
-10.0,-14.5,2022-10-03T00:00:00.000000000,82.14084,0.011359326,292.23648,-10.042805,6.26459,-0.009329608,-1.0893189e-06
-10.0,-14.5,2022-10-03T03:00:00.000000000,81.979614,0.011310385,292.19357,-10.279097,5.854301,-0.007123103,5.4085586e-07
-10.0,-14.5,2022-10-03T06:00:00.000000000,80.1614,0.011100287,292.2677,-10.736778,5.311401,0.016391644,-1.5434987e-06
-10.0,-14.5,2022-10-03T09:00:00.000000000,77.99163,0.010899977,292.41467,-11.220004,4.1142364,0.0047288635,-1.7462578e-06
-10.0,-14.5,2022-10-03T12:00:00.000000000,76.587654,0.010948569,292.7814,-10.29045,3.04602,-0.01828157,-1.3650704e-06
-10.0,-14.5,2022-10-03T15:00:00.000000000,75.76364,0.011010794,293.0272,-9.658211,3.1214838,-0.013931682,-2.1274416e-06
-10.0,-14.5,2022-10-03T18:00:00.000000000,76.139824,0.011063231,293.0402,-9.557449,3.3097773,0.015130827,-1.2271946e-06
-10.0,-14.5,2022-10-03T21:00:00.000000000,76.70186,0.0110495975,292.88803,-9.593638,3.7750156,0.014626453,4.029801e-07
-10.0,-14.5,2022-10-04T00:00:00.000000000,79.10674,0.011207958,292.61755,-9.377925,4.803668,-0.007060041,-8.865633e-07
-10.0,-14.5,2022-10-04T03:00:00.000000000,79.129135,0.011227534,292.65524,-9.665306,5.3670826,-0.002962341,-2.3220916e-06
-10.0,-14.5,2022-10-04T06:00:00.000000000,78.30959,0.011206908,292.79312,-9.77955,5.179522,0.0060527422,-1.5110588e-06
-10.0,-14.5,2022-10-04T09:00:00.000000000,79.62399,0.011409316,292.8074,-10.009455,5.2344713,0.0048549273,-2.6383957e-06
-10.0,-14.5,2022-10-04T12:00:00.000000000,81.10185,0.011616268,292.79572,-10.245036,4.21168,-0.022568455,-1.5597204e-06
-10.0,-14.5,2022-10-04T15:00:00.000000000,80.882416,0.011693875,292.93875,-9.661758,4.4585857,-0.010968676,-1.4137356e-06
-10.0,-14.5,2022-10-04T18:00:00.000000000,81.8072,0.01174037,292.83212,-9.502102,4.3845873,0.011726508,3.0550557e-06
-10.0,-14.5,2022-10-04T21:00:00.000000000,82.87977,0.011724638,292.60193,-9.516294,4.5406437,0.011096129,5.0745343e-06
-10.0,-14.5,2022-10-05T00:00:00.000000000,83.538086,0.011576765,292.2781,-8.832965,4.700363,-0.011536052,5.0502035e-06
-10.0,-14.5,2022-10-05T03:00:00.000000000,82.38491,0.011361423,292.21307,-8.222722,6.060178,-0.0094556715,3.5741225e-06
-10.0,-14.5,2022-10-05T06:00:00.000000000,80.0987,0.011027224,292.17407,-8.889731,5.973724,0.023389349,3.1686043e-06
-10.0,-14.5,2022-10-05T09:00:00.000000000,78.95672,0.010834255,292.13113,-9.832059,5.4256954,0.0035310485,1.6925235e-06
-10.0,-14.5,2022-10-05T12:00:00.000000000,78.64995,0.010887741,292.2482,-9.519842,4.284946,-0.010968676,3.2187864e-07
-10.0,-14.5,2022-10-05T15:00:00.000000000,77.92669,0.0109167565,292.45236,-8.940822,3.904696,-0.0072491667,-4.1616175e-07
-10.0,-14.5,2022-10-05T18:00:00.000000000,78.02969,0.010959055,292.494,-9.455979,4.51207,0.015635142,1.1329114e-06
-10.0,-14.5,2022-10-05T21:00:00.000000000,77.50124,0.010914659,292.5148,-9.873215,4.171384,-0.0031514666,-7.649057e-07
-10.0,-14.5,2022-10-06T00:00:00.000000000,81.61911,0.011288711,292.23257,-9.748328,3.7471745,-0.009266546,-3.5629735e-06
-10.0,-14.5,2022-10-06T03:00:00.000000000,82.360275,0.011385544,292.22607,-9.172855,4.1721163,-0.012859931,-2.0301184e-06
-10.0,-14.5,2022-10-06T06:00:00.000000000,81.56537,0.011294654,292.2612,-9.365862,4.375063,0.02307416,-9.676648e-07
-10.0,-14.5,2022-10-06T09:00:00.000000000,80.396515,0.011112172,292.2378,-10.34154,4.342826,0.017085144,-1.6474105e-07
-10.0,-14.5,2022-10-06T12:00:00.000000000,78.580536,0.010977234,292.40427,-10.234393,3.1485922,-0.008510044,9.478872e-08
-10.0,-14.5,2022-10-06T15:00:00.000000000,78.85819,0.011088051,292.48358,-9.529066,2.1712255,-0.0146881845,1.1491295e-06
-10.0,-14.5,2022-10-06T18:00:00.000000000,79.78074,0.011186283,292.45367,-8.945079,2.612286,0.019228587,1.7492941e-06
-10.0,-14.5,2022-10-06T21:00:00.000000000,80.93168,0.011236623,292.3041,-9.341026,3.2401745,0.015319953,1.4978734e-06
-10.0,-14.5,2022-10-07T00:00:00.000000000,80.51519,0.011083856,292.13895,-9.534034,2.708997,0.0007571675,1.4654336e-06
-10.0,-14.5,2022-10-07T03:00:00.000000000,79.34634,0.010874807,292.09732,-8.878378,2.7324421,0.0015136697,3.8093178e-06
-10.0,-14.5,2022-10-07T06:00:00.000000000,76.85412,0.010584654,292.1884,-8.89115,2.8628554,0.022821972,4.182393e-06
-10.0,-14.5,2022-10-07T09:00:00.000000000,76.11743,0.010580809,292.33273,-9.088415,2.121405,0.009583125,1.7168543e-06
-10.0,-14.5,2022-10-07T12:00:00.000000000,78.072235,0.010953812,292.4849,-7.8799934,1.9528934,-0.011472991,1.8385083e-06
-10.0,-14.5,2022-10-07T15:00:00.000000000,80.011375,0.011317027,292.59283,-6.7290483,2.3016388,-0.0068079135,-8.054582e-07
-10.0,-14.5,2022-10-07T18:00:00.000000000,80.74135,0.011411064,292.57852,-6.9284415,1.9309136,0.014248202,8.65269e-07
-10.0,-14.5,2022-10-07T21:00:00.000000000,81.536255,0.011392886,292.40555,-6.451601,3.1119595,0.00529624,8.6676025e-08
-10.0,-15.0,2022-10-01T00:00:00.000000000,78.40364,0.010633945,291.9452,-3.2861474,1.3990034,0.0032157996,5.9747813e-06
-10.0,-15.0,2022-10-01T03:00:00.000000000,78.67234,0.010595491,291.82422,-2.92355,2.6503844,6.6538405e-07,5.2124064e-06
-10.0,-15.0,2022-10-01T06:00:00.000000000,77.49229,0.010422099,291.80862,-3.3443332,3.7874706,0.022191534,6.1126534e-06
-10.0,-15.0,2022-10-01T09:00:00.000000000,75.48822,0.010231578,291.93088,-4.384583,4.012397,0.012420008,5.0664216e-06
-10.0,-15.0,2022-10-01T12:00:00.000000000,73.72822,0.010239618,292.3015,-4.332074,3.8526773,-0.013931682,4.182393e-06
-10.0,-15.0,2022-10-01T15:00:00.000000000,73.88944,0.010454261,292.60193,-4.284532,4.744323,-0.008636108,2.171034e-06
-10.0,-15.0,2022-10-01T18:00:00.000000000,75.743484,0.0107129505,292.60452,-5.186413,5.64476,0.009646127,5.246341e-07
-10.0,-15.0,2022-10-01T21:00:00.000000000,77.38705,0.010849637,292.47318,-6.802845,5.161938,0.0082591865,1.9926058e-06
-10.0,-15.0,2022-10-02T00:00:00.000000000,81.03468,0.011234875,292.2846,-7.5741625,3.6094346,-0.00044064742,3.5741225e-06
-10.0,-15.0,2022-10-02T03:00:00.000000000,80.37188,0.011056239,292.15195,-6.7851057,5.980318,-0.0005036495,4.2878287e-06
-10.0,-15.0,2022-10-02T06:00:00.000000000,79.27244,0.01082237,292.0284,-7.9701104,6.465338,0.0044136145,1.538426e-06
